pair_key,friendship,friendship_strength,lost_con,lockdown
6 22,0.12,0.12,FALSE,FALSE
6 22,0.6,0.24,FALSE,FALSE
6 22,0.12,0.24,FALSE,FALSE
6 22,1,0.45999999999999996,FALSE,FALSE
6 22,0.24,0.49,TRUE,TRUE
6 22,0.12,0.37,TRUE,TRUE
6 23,3,NA,NA,FALSE
6 23,15,NA,NA,FALSE
6 23,30,NA,NA,FALSE
6 23,1.32,12.33,TRUE,FALSE
6 23,1,11.83,TRUE,FALSE
6 23,0.24,8.14,TRUE,TRUE
6 23,0.08,0.6599999999999997,TRUE,FALSE
6 23,0.08,0.3499999999999997,TRUE,TRUE
6 23,0.08,0.11999999999999969,FALSE,TRUE
6 23,0.08,0.0799999999999997,FALSE,TRUE
6 23,0.32,0.13999999999999968,FALSE,TRUE
6 23,0.24,0.1799999999999997,FALSE,TRUE
6 24,0.24,NA,NA,FALSE
6 24,0.12,NA,NA,FALSE
6 24,0.12,NA,NA,FALSE
6 24,1,0.37,FALSE,FALSE
6 24,0.12,0.33999999999999997,TRUE,FALSE
6 24,0.12,0.33999999999999997,TRUE,FALSE
6 24,1,0.56,FALSE,FALSE
6 24,2.6,0.96,FALSE,FALSE
6 24,0.12,0.96,TRUE,FALSE
6 24,0.24,0.99,TRUE,TRUE
6 24,6,2.24,FALSE,TRUE
6 24,0.12,1.62,TRUE,TRUE
6 24,0.12,1.62,TRUE,TRUE
6 24,4,2.56,FALSE,TRUE
6 24,0.08,1.08,TRUE,TRUE
6 24,2,1.55,FALSE,TRUE
6 25,0.24,NA,NA,FALSE
6 25,0.12,NA,NA,FALSE
6 25,0.12,NA,NA,FALSE
6 25,0.12,0.15,FALSE,FALSE
6 25,0.12,0.12,FALSE,FALSE
6 25,1,0.33999999999999997,FALSE,FALSE
6 25,0.6,0.45999999999999996,FALSE,FALSE
6 25,0.12,0.45999999999999996,TRUE,FALSE
6 25,3,1.18,FALSE,FALSE
6 25,5.666666666666666,2.3466666666666667,FALSE,FALSE
6 25,8.333333333333332,4.279999999999999,FALSE,FALSE
6 25,12.333333333333332,7.333333333333333,FALSE,FALSE
6 25,16,10.583333333333332,FALSE,FALSE
6 25,6.333333333333333,10.75,FALSE,FALSE
6 25,11.239999999999998,11.476666666666667,FALSE,TRUE
6 25,13.666666666666666,11.81,FALSE,TRUE
6 25,15,11.56,FALSE,TRUE
6 25,13.333333333333332,13.309999999999999,FALSE,TRUE
6 25,6,12,FALSE,TRUE
6 25,0.6666666666666666,8.75,TRUE,TRUE
6 25,1,5.25,TRUE,TRUE
6 25,3.333333333333333,2.75,FALSE,TRUE
6 25,0.12,1.2799999999999998,TRUE,TRUE
6 25,1.25,1.4258333333333333,FALSE,FALSE
6 25,1,1.4258333333333333,FALSE,FALSE
6 25,0.08,0.6124999999999999,TRUE,TRUE
6 26,0.24,NA,NA,FALSE
6 26,0.12,NA,NA,FALSE
6 26,0.12,NA,NA,FALSE
6 26,0.12,0.15,FALSE,FALSE
6 26,0.12,0.12,FALSE,FALSE
6 26,0.12,0.12,FALSE,FALSE
6 26,0.6,0.24,FALSE,FALSE
6 26,0.12,0.24,FALSE,FALSE
6 26,0.24,0.27,FALSE,TRUE
6 26,1.12,0.52,FALSE,TRUE
6 26,0.12,0.4,TRUE,FALSE
6 26,0.08,0.39,TRUE,FALSE
6 26,0.08,0.35,TRUE,TRUE
6 26,0.24,0.12999999999999998,FALSE,TRUE
6 26,0.08,0.11999999999999997,FALSE,TRUE
6 26,0.24,0.15999999999999998,FALSE,TRUE
6 26,0.08,0.15999999999999998,FALSE,TRUE
6 26,0.08,0.11999999999999997,FALSE,TRUE
6 26,0.08,0.11999999999999997,FALSE,TRUE
6 26,0.88,0.27999999999999997,FALSE,TRUE
6 27,0.24,NA,NA,FALSE
6 27,0.12,NA,NA,FALSE
6 27,0.12,NA,NA,FALSE
6 27,0.12,0.15,FALSE,FALSE
6 27,0.12,0.12,FALSE,FALSE
6 27,1.6,0.49,FALSE,FALSE
6 27,0.12,0.49,TRUE,FALSE
6 27,0.24,0.52,TRUE,TRUE
6 27,22.119999999999997,6.019999999999999,FALSE,TRUE
6 27,1.12,5.8999999999999995,TRUE,TRUE
6 27,26,12.37,FALSE,FALSE
6 27,0.16,12.35,TRUE,TRUE
6 27,0.08,6.839999999999999,TRUE,TRUE
6 27,3,7.309999999999999,TRUE,TRUE
6 27,1,1.059999999999999,FALSE,TRUE
6 27,20.08,6.039999999999998,FALSE,TRUE
6 27,42,16.52,FALSE,TRUE
6 27,34,24.27,FALSE,TRUE
6 28,0.24,NA,NA,FALSE
6 28,0.12,NA,NA,FALSE
6 28,0.12,NA,NA,FALSE
6 28,0.12,0.15,FALSE,FALSE
6 28,0.12,0.12,FALSE,FALSE
6 28,0.6,0.24,FALSE,FALSE
6 28,0.12,0.24,FALSE,FALSE
6 28,1.5,0.585,FALSE,FALSE
6 28,5.5,1.93,FALSE,FALSE
6 28,3.5,2.655,FALSE,FALSE
6 28,0.5,2.75,TRUE,FALSE
6 28,0.24,2.435,TRUE,TRUE
6 28,0.12,1.0899999999999999,TRUE,TRUE
6 7,2.6666666666666665,NA,NA,FALSE
6 7,8.906666666666666,NA,NA,FALSE
6 7,0.3333333333333333,NA,NA,FALSE
6 7,0.12,3.0066666666666664,TRUE,FALSE
6 7,0.12,2.3699999999999997,TRUE,FALSE
6 7,0.12,0.173333333333333,FALSE,FALSE
6 7,0.4533333333333333,0.203333333333333,FALSE,FALSE
6 7,1,0.423333333333333,FALSE,FALSE
6 7,0.3333333333333333,0.47666666666666635,FALSE,FALSE
6 7,0.12,0.47666666666666635,TRUE,FALSE
6 7,0.6,0.513333333333333,FALSE,FALSE
6 7,0.12,0.293333333333333,TRUE,FALSE
6 7,1.5,0.5849999999999997,FALSE,FALSE
6 7,7.5,2.4299999999999997,FALSE,FALSE
6 7,34.5,10.905,FALSE,FALSE
6 7,5,12.125,TRUE,FALSE
6 7,9,14,FALSE,FALSE
6 7,0.24,12.184999999999999,TRUE,TRUE
6 7,0.12,3.5899999999999985,TRUE,TRUE
6 7,0.24,2.3999999999999986,TRUE,FALSE
6 7,0.08,0.16999999999999876,TRUE,TRUE
6 7,0.24,0.16999999999999876,FALSE,TRUE
6 7,0.08,0.15999999999999875,FALSE,TRUE
6 7,0.16,0.13999999999999876,FALSE,TRUE
6 7,0.64,0.2799999999999988,FALSE,TRUE
6 7,0.24,0.2799999999999988,FALSE,TRUE
6 8,0.24,NA,NA,FALSE
6 8,0.12,NA,NA,FALSE
6 8,0.12,NA,NA,FALSE
6 8,0.12,0.15,FALSE,FALSE
6 8,1.12,0.37,FALSE,FALSE
6 8,0.84,0.55,FALSE,FALSE
6 8,0.6,0.67,FALSE,FALSE
6 8,0.12,0.67,TRUE,FALSE
6 8,0.24,0.44999999999999996,FALSE,TRUE
6 8,0.48,0.36,FALSE,TRUE
6 8,0.12,0.24,FALSE,TRUE
6 8,0.48,0.32999999999999996,FALSE,TRUE
6 8,0.08,0.29,TRUE,TRUE
6 8,0.24,0.22999999999999998,FALSE,TRUE
6 8,0.16,0.24,FALSE,TRUE
6 8,0.08,0.14,FALSE,TRUE
6 8,0.08,0.14,FALSE,TRUE
6 8,0.24,0.14,FALSE,TRUE
6 8,0.24,0.16,FALSE,TRUE
6 9,2.5,NA,NA,FALSE
6 9,8.166666666666666,NA,NA,FALSE
6 9,13.74,NA,NA,FALSE
6 9,13.166666666666666,9.393333333333333,FALSE,FALSE
6 9,5.833333333333333,10.226666666666667,FALSE,FALSE
6 9,9.833333333333334,10.643333333333333,FALSE,FALSE
6 9,10.5,9.833333333333332,FALSE,FALSE
6 9,3.62,7.446666666666666,TRUE,FALSE
6 9,13.786666666666667,9.434999999999999,FALSE,FALSE
6 9,6.5,8.601666666666667,FALSE,FALSE
6 9,25.62,12.381666666666666,FALSE,FALSE
6 9,8.953333333333333,13.715,FALSE,FALSE
6 9,21.5,15.643333333333333,FALSE,FALSE
6 9,14.5,17.643333333333334,FALSE,FALSE
6 9,32.166666666666664,19.279999999999998,FALSE,FALSE
6 9,14,20.541666666666664,FALSE,FALSE
6 9,4,16.166666666666664,TRUE,FALSE
6 9,13.1,15.816666666666665,FALSE,FALSE
6 9,11.620000000000001,10.68,FALSE,FALSE
6 9,0.24,7.239999999999999,TRUE,TRUE
6 9,15,9.99,FALSE,TRUE
6 9,0.12,6.744999999999999,TRUE,TRUE
6 9,0.3333333333333333,3.923333333333333,TRUE,FALSE
6 9,33,12.113333333333332,FALSE,FALSE
6 9,0.08,8.383333333333333,TRUE,TRUE
6 9,0.08,8.373333333333333,TRUE,TRUE
7 10,0.24,NA,NA,FALSE
7 10,0.12,NA,NA,FALSE
7 10,0.12,NA,NA,FALSE
7 10,0.24,0.18,FALSE,FALSE
7 10,0.24,0.18,FALSE,FALSE
7 10,3.24,0.96,FALSE,FALSE
7 10,2,1.43,FALSE,FALSE
7 10,2,1.87,FALSE,FALSE
7 10,12.12,4.84,FALSE,FALSE
7 10,23,9.78,FALSE,FALSE
7 10,20,14.28,FALSE,TRUE
7 10,46.24,25.34,FALSE,TRUE
7 10,51,35.06,FALSE,TRUE
7 10,98.24000000000001,53.870000000000005,FALSE,TRUE
7 10,59,63.620000000000005,FALSE,TRUE
7 10,56,66.06,FALSE,TRUE
7 10,12.120000000000001,56.34,TRUE,TRUE
7 10,20,36.78,FALSE,TRUE
7 10,18,26.53,FALSE,TRUE
7 10,0.12,12.56,TRUE,TRUE
7 10,8,11.53,FALSE,TRUE
7 10,46,18.03,FALSE,TRUE
7 10,16,17.53,FALSE,TRUE
7 10,1,17.75,TRUE,FALSE
7 10,59,30.5,FALSE,FALSE
7 10,7.6000000000000005,20.900000000000002,TRUE,FALSE
7 10,45,28.150000000000002,FALSE,FALSE
7 10,77,47.15,FALSE,FALSE
7 10,18,36.9,TRUE,FALSE
7 10,50.66666666666667,47.66666666666667,FALSE,FALSE
7 10,58,50.91666666666667,FALSE,TRUE
7 10,31.08,39.43666666666667,FALSE,TRUE
7 10,34.906666666666666,43.663333333333334,FALSE,TRUE
7 10,4.746666666666666,32.18333333333334,TRUE,TRUE
7 10,13.666666666666666,21.1,FALSE,TRUE
7 10,38,22.830000000000002,FALSE,TRUE
7 10,74.82666666666665,32.809999999999995,FALSE,TRUE
7 10,32.666666666666664,39.79,FALSE,TRUE
7 10,25,42.62333333333333,FALSE,TRUE
7 10,69.41333333333333,50.47666666666666,FALSE,TRUE
7 10,105.97333333333333,58.26333333333333,FALSE,TRUE
7 10,312,128.09666666666666,FALSE,TRUE
7 10,106.33333333333334,148.43,FALSE,TRUE
7 10,5.24,132.38666666666666,TRUE,TRUE
7 10,9,108.14333333333333,TRUE,TRUE
7 10,1.25,30.45583333333333,TRUE,FALSE
7 11,0.84,NA,NA,FALSE
7 11,0.12,NA,NA,FALSE
7 11,0.36,NA,NA,FALSE
7 11,0.48,0.44999999999999996,FALSE,FALSE
7 11,0.12,0.26999999999999996,TRUE,FALSE
7 11,0.12,0.26999999999999996,TRUE,FALSE
7 11,0.24,0.23999999999999996,FALSE,FALSE
7 11,0.12,0.14999999999999997,FALSE,FALSE
7 11,30,7.62,FALSE,TRUE
7 11,0.24,7.6499999999999995,TRUE,FALSE
7 11,0.08,7.609999999999999,TRUE,TRUE
7 11,0.24,7.64,TRUE,TRUE
7 11,0.08,0.1599999999999993,FALSE,TRUE
7 11,0.16,0.1399999999999993,FALSE,TRUE
7 11,0.08,0.1399999999999993,FALSE,TRUE
7 11,0.64,0.2399999999999993,FALSE,TRUE
7 11,0.24,0.2799999999999993,FALSE,TRUE
7 12,5.74,NA,NA,FALSE
7 12,36.5,NA,NA,FALSE
7 12,13,NA,NA,FALSE
7 12,58.25,28.3725,FALSE,FALSE
7 12,9.25,29.25,TRUE,FALSE
7 12,2.25,20.6875,TRUE,FALSE
7 12,12.120000000000001,20.467499999999998,FALSE,FALSE
7 12,9.99,8.4025,FALSE,FALSE
7 12,10.5,8.715,FALSE,FALSE
7 12,5.5,9.5275,FALSE,FALSE
7 12,35.5,15.372499999999999,FALSE,FALSE
7 12,8.5,15,FALSE,FALSE
7 12,32.5,20.5,FALSE,FALSE
7 12,30.25,26.6875,FALSE,FALSE
7 12,24.5,23.9375,FALSE,FALSE
7 12,50.25,34.375,FALSE,FALSE
7 12,0.6,26.4,TRUE,FALSE
7 12,19.25,23.65,FALSE,FALSE
7 12,3,18.275,TRUE,FALSE
7 12,4,6.7124999999999995,FALSE,FALSE
7 12,41,16.8125,FALSE,FALSE
7 12,2.24,12.559999999999999,TRUE,FALSE
7 12,10.12,14.34,FALSE,FALSE
7 12,10,15.84,FALSE,FALSE
7 12,28,12.59,FALSE,FALSE
7 12,13,15.28,FALSE,TRUE
7 12,11,15.5,FALSE,TRUE
7 12,6,14.5,TRUE,TRUE
7 12,46,19,FALSE,TRUE
7 12,3,16.5,TRUE,TRUE
7 12,33,22,FALSE,TRUE
7 12,19.36,25.34,FALSE,TRUE
7 12,11,16.59,FALSE,FALSE
7 12,52,28.84,FALSE,FALSE
7 12,52,33.589999999999996,FALSE,FALSE
7 12,21,34,FALSE,FALSE
7 12,0.5,31.375,TRUE,FALSE
7 12,0.24,18.435,TRUE,FALSE
7 12,115,34.185,FALSE,TRUE
7 12,107.5,55.81,FALSE,TRUE
7 12,0.08,55.705,TRUE,TRUE
7 12,0.24,55.705,TRUE,TRUE
7 12,0.08,26.974999999999998,TRUE,TRUE
7 12,0.16,0.1399999999999988,FALSE,TRUE
7 12,0.16,0.15999999999999878,FALSE,TRUE
7 12,0.64,0.2599999999999988,FALSE,TRUE
7 12,0.24,0.29999999999999877,FALSE,TRUE
7 13,0.36,NA,NA,FALSE
7 13,0.48,NA,NA,FALSE
7 13,0.36,NA,NA,FALSE
7 13,0.24,0.36,FALSE,FALSE
7 13,0.24,0.32999999999999996,FALSE,FALSE
7 13,1.92,0.69,FALSE,FALSE
7 13,0.36,0.69,FALSE,FALSE
7 13,0.36,0.72,FALSE,FALSE
7 13,0.12,0.69,TRUE,FALSE
7 13,0.12,0.24000000000000002,TRUE,TRUE
7 13,0.24,0.21000000000000002,FALSE,TRUE
7 13,0.12,0.15000000000000002,FALSE,TRUE
7 13,0.72,0.30000000000000004,FALSE,TRUE
7 13,0.48,0.39,FALSE,TRUE
7 13,0.24,0.39,FALSE,FALSE
7 13,0.16,0.4,TRUE,TRUE
7 13,0.08,0.24000000000000002,TRUE,TRUE
7 13,0.24,0.18000000000000002,FALSE,TRUE
7 13,0.08,0.14,FALSE,TRUE
7 13,0.24,0.16000000000000003,FALSE,TRUE
7 13,0.08,0.16000000000000003,TRUE,TRUE
7 13,0.8,0.30000000000000004,FALSE,TRUE
7 13,0.32,0.36000000000000004,FALSE,TRUE
7 14,1.44,NA,NA,FALSE
7 14,0.12,NA,NA,FALSE
7 14,0.12,NA,NA,FALSE
7 14,0.12,0.44999999999999996,TRUE,FALSE
7 14,0.12,0.12,FALSE,FALSE
7 14,0.36,0.18,FALSE,FALSE
7 14,0.12,0.18,FALSE,FALSE
7 14,0.12,0.18,FALSE,FALSE
7 14,0.12,0.18,FALSE,TRUE
7 14,2.12,0.6200000000000001,FALSE,TRUE
7 14,0.12,0.6200000000000001,TRUE,TRUE
7 14,0.36,0.68,FALSE,TRUE
7 14,0.24,0.7100000000000001,TRUE,TRUE
7 14,11,2.9299999999999997,FALSE,FALSE
7 14,0.24,2.96,TRUE,FALSE
7 14,0.4,2.9699999999999998,TRUE,FALSE
7 14,0.08,2.9299999999999997,TRUE,TRUE
7 14,0.08,0.19999999999999984,TRUE,TRUE
7 14,0.24,0.19999999999999984,FALSE,TRUE
7 14,0.08,0.11999999999999983,FALSE,TRUE
7 14,0.16,0.13999999999999982,FALSE,TRUE
7 14,0.32,0.19999999999999982,FALSE,TRUE
7 14,0.16,0.17999999999999983,FALSE,TRUE
7 14,0.64,0.31999999999999984,FALSE,TRUE
7 14,0.24,0.33999999999999986,FALSE,TRUE
7 15,3.8400000000000003,NA,NA,FALSE
7 15,0.96,NA,NA,FALSE
7 15,0.12,NA,NA,FALSE
7 15,0.12,1.26,TRUE,FALSE
7 15,0.36,0.3899999999999999,FALSE,FALSE
7 15,1.12,0.42999999999999994,FALSE,FALSE
7 15,4.24,1.46,FALSE,FALSE
7 15,4,2.4299999999999997,FALSE,FALSE
7 15,3.12,3.12,FALSE,FALSE
7 15,9,5.09,FALSE,FALSE
7 15,1,4.28,TRUE,FALSE
7 15,0.48,3.4,TRUE,FALSE
7 15,17,6.869999999999999,FALSE,FALSE
7 15,0.24,4.68,TRUE,FALSE
7 15,7.24,6.24,FALSE,FALSE
7 15,0.24,6.18,TRUE,FALSE
7 15,13.12,5.21,FALSE,FALSE
7 15,11,7.8999999999999995,FALSE,FALSE
7 15,12.12,9.12,FALSE,FALSE
7 15,8,11.059999999999999,FALSE,FALSE
7 15,32,15.78,FALSE,FALSE
7 15,9,15.28,FALSE,TRUE
7 15,2.04,12.76,TRUE,TRUE
7 15,0.96,11,TRUE,TRUE
7 15,15.24,6.8100000000000005,FALSE,TRUE
7 15,0.24,4.620000000000001,TRUE,TRUE
7 15,44,15.110000000000001,FALSE,TRUE
7 15,29,22.12,FALSE,TRUE
7 15,15.24,22.12,FALSE,TRUE
7 15,0.24,22.12,TRUE,TRUE
7 15,43,21.87,FALSE,TRUE
7 15,19,19.37,FALSE,TRUE
7 15,19.32,20.39,FALSE,TRUE
7 15,11,23.080000000000002,TRUE,FALSE
7 15,12.12,15.36,FALSE,FALSE
7 15,0.12,10.64,TRUE,FALSE
7 15,4.5,6.9350000000000005,FALSE,FALSE
7 15,6.24,5.745,FALSE,FALSE
7 15,1.16,3.005000000000001,TRUE,TRUE
7 15,0.08,2.9950000000000006,TRUE,TRUE
7 15,15.08,5.640000000000001,FALSE,TRUE
7 15,0.08,4.1000000000000005,TRUE,TRUE
7 15,0.24,3.8700000000000006,TRUE,TRUE
7 15,0.08,3.8700000000000006,TRUE,TRUE
7 15,0.08,0.12000000000000062,FALSE,TRUE
7 15,7.32,1.9300000000000006,FALSE,TRUE
7 15,0.08,1.8900000000000006,TRUE,TRUE
7 15,0.08,1.8900000000000006,TRUE,TRUE
7 15,0.88,2.0900000000000007,TRUE,TRUE
7 15,0.24,0.3200000000000007,FALSE,TRUE
7 16,0.36,NA,NA,FALSE
7 16,0.12,NA,NA,FALSE
7 16,0.48,NA,NA,FALSE
7 16,0.24,0.3,FALSE,FALSE
7 16,0.24,0.27,FALSE,FALSE
7 16,0.24,0.3,FALSE,FALSE
7 16,0.24,0.24,FALSE,FALSE
7 16,4.12,1.21,FALSE,FALSE
7 16,0.48,1.27,TRUE,FALSE
7 16,0.6,1.3599999999999999,TRUE,FALSE
7 16,0.12,1.33,TRUE,FALSE
7 16,0.5,0.42499999999999993,FALSE,FALSE
7 16,1.5,0.6799999999999999,FALSE,FALSE
7 16,0.12,0.5599999999999999,TRUE,FALSE
7 16,0.12,0.5599999999999999,TRUE,TRUE
7 16,0.12,0.46499999999999997,TRUE,TRUE
7 16,0.12,0.11999999999999997,FALSE,TRUE
7 16,1.3599999999999999,0.42999999999999994,FALSE,TRUE
7 16,0.12,0.42999999999999994,TRUE,TRUE
7 16,0.36,0.4899999999999999,FALSE,TRUE
7 16,0.6,0.6099999999999999,FALSE,TRUE
7 16,0.48,0.3899999999999999,FALSE,FALSE
7 16,9.24,2.6700000000000004,FALSE,FALSE
7 16,8,4.58,FALSE,TRUE
7 16,0.08,4.45,TRUE,TRUE
7 16,0.24,4.39,TRUE,TRUE
7 16,0.08,2.1,TRUE,TRUE
7 16,0.16,0.1400000000000001,FALSE,TRUE
7 16,0.08,0.1400000000000001,FALSE,TRUE
7 16,0.64,0.2400000000000001,FALSE,TRUE
7 16,0.24,0.2800000000000001,FALSE,TRUE
7 17,0.96,NA,NA,FALSE
7 17,0.48,NA,NA,FALSE
7 17,0.36,NA,NA,FALSE
7 17,0.12,0.48,TRUE,FALSE
7 17,0.36,0.32999999999999996,FALSE,FALSE
7 17,0.24,0.27,FALSE,FALSE
7 17,0.12,0.21,FALSE,FALSE
7 17,0.12,0.21,FALSE,FALSE
7 17,0.36,0.21,FALSE,FALSE
7 17,0.12,0.18,FALSE,FALSE
7 17,0.12,0.18,FALSE,FALSE
7 17,6.24,1.71,FALSE,FALSE
7 17,8.12,3.65,FALSE,FALSE
7 17,0.12,3.65,TRUE,FALSE
7 17,0.12,3.65,TRUE,TRUE
7 17,0.24,2.15,TRUE,FALSE
7 17,0.08,0.13999999999999996,FALSE,TRUE
7 17,0.08,0.12999999999999995,FALSE,TRUE
7 17,0.24,0.15999999999999995,FALSE,TRUE
7 17,0.16,0.13999999999999996,FALSE,TRUE
7 17,0.32,0.19999999999999996,FALSE,TRUE
7 17,0.08,0.19999999999999996,TRUE,TRUE
7 17,0.64,0.3,FALSE,TRUE
7 17,0.24,0.31999999999999995,FALSE,TRUE
7 17,1.25,0.5525,FALSE,FALSE
7 18,0.36,NA,NA,FALSE
7 18,0.12,NA,NA,FALSE
7 18,0.12,NA,NA,FALSE
7 18,0.12,0.18,FALSE,FALSE
7 18,0.12,0.12,FALSE,FALSE
7 18,0.12,0.12,FALSE,FALSE
7 18,0.24,0.15,FALSE,FALSE
7 18,0.24,0.18,FALSE,FALSE
7 18,0.12,0.18,FALSE,FALSE
7 18,0.6,0.3,FALSE,TRUE
7 18,0.36,0.32999999999999996,FALSE,TRUE
7 18,0.12,0.3,TRUE,TRUE
7 18,3.6,1.17,FALSE,TRUE
7 18,6,2.52,FALSE,FALSE
7 18,0.48,2.5500000000000003,TRUE,FALSE
7 18,6,4.0200000000000005,FALSE,FALSE
7 18,1,3.37,TRUE,FALSE
7 18,13.666666666666668,5.286666666666667,FALSE,FALSE
7 18,35.733333333333334,14.100000000000001,FALSE,FALSE
7 18,55.31999999999999,26.43,FALSE,TRUE
7 18,50.16,38.72,FALSE,TRUE
7 18,55.75999999999999,49.243333333333325,FALSE,TRUE
7 18,2.08,40.82999999999999,TRUE,TRUE
7 18,10.493333333333332,29.623333333333328,TRUE,TRUE
7 18,48.57333333333334,29.226666666666663,FALSE,TRUE
7 18,33.986666666666665,23.78333333333333,FALSE,TRUE
7 18,26.986666666666665,30.009999999999998,FALSE,TRUE
7 18,41.82666666666667,37.843333333333334,FALSE,TRUE
7 18,31.08,33.47,FALSE,TRUE
7 18,49.44,37.33333333333333,FALSE,TRUE
7 18,26.333333333333332,37.17,FALSE,TRUE
7 18,14.89333333333333,30.436666666666664,TRUE,TRUE
7 18,2.6533333333333333,23.33,TRUE,TRUE
7 18,3.333333333333333,11.803333333333333,TRUE,TRUE
7 18,1,5.47,TRUE,FALSE
7 19,0.36,NA,NA,FALSE
7 19,2.52,NA,NA,FALSE
7 19,0.84,NA,NA,FALSE
7 19,0.84,1.14,FALSE,FALSE
7 19,0.72,1.23,FALSE,FALSE
7 19,0.24,0.6599999999999998,TRUE,FALSE
7 19,0.36,0.5399999999999998,FALSE,FALSE
7 19,0.36,0.4199999999999998,FALSE,FALSE
7 19,0.48,0.3599999999999999,FALSE,FALSE
7 19,0.72,0.47999999999999987,FALSE,FALSE
7 19,1.08,0.6599999999999999,FALSE,FALSE
7 19,0.24,0.6299999999999999,TRUE,FALSE
7 19,0.24,0.5699999999999998,TRUE,FALSE
7 19,1.08,0.6599999999999999,FALSE,FALSE
7 19,0.12,0.4199999999999999,TRUE,FALSE
7 19,0.6,0.5099999999999999,FALSE,FALSE
7 19,0.48,0.5699999999999998,FALSE,FALSE
7 19,0.84,0.5099999999999998,FALSE,FALSE
7 19,0.12,0.5099999999999998,TRUE,FALSE
7 19,0.96,0.5999999999999999,FALSE,FALSE
7 19,0.24,0.5399999999999998,TRUE,FALSE
7 19,0.36,0.4199999999999998,FALSE,TRUE
7 19,0.84,0.5999999999999999,FALSE,TRUE
7 19,0.36,0.44999999999999984,FALSE,TRUE
7 19,2.92,1.1199999999999997,FALSE,TRUE
7 19,0.12,1.0599999999999998,TRUE,TRUE
7 19,0.84,1.0599999999999998,FALSE,TRUE
7 19,0.6,1.1199999999999997,FALSE,TRUE
7 19,0.6,0.5399999999999998,FALSE,TRUE
7 19,1.2,0.8099999999999998,FALSE,TRUE
7 19,1.2,0.8999999999999998,FALSE,TRUE
7 19,1,0.9999999999999998,FALSE,FALSE
7 19,2.24,1.41,FALSE,FALSE
7 19,2.5,1.7349999999999999,FALSE,FALSE
7 19,0.24,1.4949999999999999,TRUE,TRUE
7 19,0.16,1.285,TRUE,TRUE
7 19,0.24,0.7849999999999999,TRUE,TRUE
7 19,2.16,0.7,FALSE,TRUE
7 19,0.16,0.6799999999999999,TRUE,TRUE
7 19,0.08,0.6599999999999999,TRUE,TRUE
7 19,0.64,0.7599999999999999,FALSE,TRUE
7 19,0.24,0.2799999999999999,FALSE,TRUE
7 20,0.36,NA,NA,FALSE
7 20,0.36,NA,NA,FALSE
7 20,0.24,NA,NA,FALSE
7 20,0.12,0.27,TRUE,FALSE
7 20,0.24,0.24000000000000002,FALSE,FALSE
7 20,0.24,0.21000000000000002,FALSE,FALSE
7 20,0.12,0.18000000000000002,FALSE,FALSE
7 20,0.36,0.24000000000000002,FALSE,FALSE
7 20,0.36,0.27,FALSE,FALSE
7 20,0.12,0.24000000000000002,TRUE,FALSE
7 20,0.36,0.30000000000000004,FALSE,TRUE
7 20,0.24,0.27,FALSE,TRUE
7 20,0.12,0.21000000000000002,FALSE,TRUE
7 20,0.24,0.24000000000000002,FALSE,TRUE
7 20,0.24,0.21000000000000002,FALSE,FALSE
7 20,2,0.65,FALSE,FALSE
7 20,0.08,0.64,TRUE,TRUE
7 20,0.24,0.64,TRUE,TRUE
7 20,0.08,0.6,TRUE,TRUE
7 20,0.08,0.12000000000000005,FALSE,TRUE
7 20,0.16,0.14000000000000004,FALSE,TRUE
7 20,0.64,0.24000000000000005,FALSE,TRUE
7 20,0.24,0.28,FALSE,TRUE
7 21,0.24,NA,NA,FALSE
7 21,2.333333333333333,NA,NA,FALSE
7 21,8.666666666666666,NA,NA,FALSE
7 21,0.12,2.84,TRUE,FALSE
7 21,0.24,2.84,TRUE,FALSE
7 21,0.24,2.3166666666666664,TRUE,FALSE
7 21,0.12,0.17999999999999994,FALSE,FALSE
7 21,0.24,0.20999999999999994,FALSE,FALSE
7 21,0.08,0.16999999999999993,TRUE,TRUE
7 21,0.32,0.18999999999999995,FALSE,TRUE
7 21,0.08,0.17999999999999994,TRUE,TRUE
7 21,0.08,0.13999999999999996,FALSE,TRUE
7 21,0.16,0.15999999999999995,FALSE,TRUE
7 21,0.08,0.09999999999999995,FALSE,TRUE
7 21,0.64,0.23999999999999996,FALSE,TRUE
7 21,0.24,0.27999999999999997,FALSE,TRUE
7 22,0.96,NA,NA,FALSE
7 22,0.12,NA,NA,FALSE
7 22,0.24,NA,NA,FALSE
7 22,0.48,0.44999999999999996,FALSE,FALSE
7 22,0.36,0.29999999999999993,FALSE,FALSE
7 22,0.6,0.41999999999999993,FALSE,FALSE
7 22,0.24,0.41999999999999993,FALSE,FALSE
7 22,0.36,0.38999999999999996,FALSE,FALSE
7 22,0.24,0.36,FALSE,FALSE
7 22,0.12,0.23999999999999996,FALSE,FALSE
7 22,0.96,0.41999999999999993,FALSE,FALSE
7 22,0.12,0.36,TRUE,FALSE
7 22,0.6,0.44999999999999996,FALSE,FALSE
7 22,0.48,0.5399999999999999,FALSE,FALSE
7 22,0.36,0.38999999999999996,FALSE,FALSE
7 22,0.12,0.38999999999999996,TRUE,FALSE
7 22,0.48,0.36,FALSE,TRUE
7 22,0.24,0.29999999999999993,FALSE,TRUE
7 22,0.72,0.38999999999999996,FALSE,TRUE
7 22,0.12,0.38999999999999996,TRUE,TRUE
